Team ID , Team  , Region , Country , Track , Kind , Size , Status , Year , Section
3659,GunnVistaPingry_US,North America,United States,High School,High_school,10,Accepted,2020,high_school
3618,GW_DC,North America,United States,Environment,Collegiate,13,Accepted,2020,overgrad
4087,GXU-China,Asia,China,Therapeutics,Collegiate,28,Accepted,2021,overgrad
4354,GXU-China,Asia,China,Environment,Collegiate,26,Accepted,2022,overgrad
4678,GXU-China,Asia,China,Biomanufacturing,Collegiate,34,Accepted,2023,undergrad
4430,GYHS,Asia,China,High School,Commercial,14,Accepted,2022,high_school
2415,GZHS-United,Asia,China,High School,High_school,30,Accepted,2017,high_school
2840,GZHS-United,Asia,China,High School,High_school,18,Accepted,2018,high_school
2948,GZHS-United,Asia,China,High School,High_school,21,Accepted,2019,high_school
3595,GZ_HFI,Asia,China,High School,High_school,14,Accepted,2020,high_school
4723,H14Z-AP,Asia,China,High School,High_school,12,Accepted,2023,high_school
2856,H14Z1_Hangzhou,Asia,China,High School,High_school,15,Accepted,2018,high_school
1646,H4Z-Hangzhou,Asia,China,High School,High_school,24,Accepted,2015,high_school
2859,HAFS,Asia,"Korea, Republic Of",High School,High_school,13,Accepted,2018,high_school
1827,HAFS-Korea,Asia,"Korea, Republic Of",High School,High_school,11,Accepted,2015,high_school
714,HAFS_Bioholics,Asia,"Korea, Republic Of",,High_school,5,Accepted,2012,iGEM
4489,HAGZGD-China,Asia,China,High School,High_school,7,Withdrawn,2022,high_school
4797,HainanU-China,Asia,China,Therapeutics,Collegiate,25,Accepted,2023,overgrad
4223,HainanU_China,Asia,China,Diagnostics,Collegiate,31,Accepted,2022,undergrad
3622,Hainan_China,Asia,China,High School,High_school,16,Accepted,2020,high_school
1860,Hamburg,Europe,Germany,Health & Medicine,Collegiate,11,Accepted,2015,overgrad
1909,Hamburg,Europe,Germany,Diagnostics,Collegiate,17,Accepted,2016,overgrad
2401,Hamburg,Europe,Germany,Therapeutics,Collegiate,30,Accepted,2017,overgrad
2588,Hamburg,Europe,Germany,Environment,Collegiate,21,Accepted,2018,overgrad
2970,Hamburg,Europe,Germany,Foundational Advance,Collegiate,22,Accepted,2019,overgrad
3362,Hamburg,Europe,Germany,Food & Nutrition,Collegiate,21,Accepted,2020,overgrad
3846,Hamburg,Europe,Germany,Manufacturing,Collegiate,25,Accepted,2021,overgrad
4669,Hamburg,Europe,Germany,Therapeutics,Collegiate,24,Accepted,2023,overgrad
1863,Hamilton_McMaster,North America,Canada,New Application,Collegiate,22,Accepted,2015,undergrad
2899,Hamline_Genetics,North America,United States,,Collegiate,1,Pending,2018,Unspecified
4883,Hangzhou-BioX,Asia,China,High School,Commercial,21,Accepted,2023,high_school
1671,Hangzhou-H14Z,Asia,China,High School,High_school,12,Accepted,2015,high_school
4882,Hangzhou-SDG,Asia,China,High School,Commercial,17,Accepted,2023,high_school
3313,Hangzhou_WestLake,Asia,China,High School,High_school,12,Accepted,2019,high_school
1478,Hannover,Europe,Germany,Environment,Collegiate,14,Accepted,2014,overgrad
2075,Hannover,Europe,Germany,New Application,Collegiate,20,Accepted,2016,overgrad
3338,Hannover,Europe,Germany,Diagnostics,Collegiate,19,Accepted,2020,overgrad
1528,Harrisburg_NBT,North America,United States,Environment,Collegiate,4,Accepted,2014,undergrad
1226,Hartford_Genomics,North America,United States,,Collegiate,3,Withdrawn,2013,overgrad
31,Harvard,North America,Usa,Foundational Research,Collegiate,18,Accepted,2007,iGEM
98,Harvard,North America,United States,,Collegiate,18,Accepted,2008,iGEM
207,Harvard,North America,United States,New Application,Collegiate,13,Accepted,2009,iGEM
382,Harvard,North America,United States,Food & Energy,Collegiate,21,Accepted,2010,iGEM
448,Harvard,North America,,,Collegiate,14,Accepted,2006,iGEM
479,Harvard,North America,,,Collegiate,13,Accepted,2005,iGEM
615,Harvard,North America,United States,Foundational Advance,Collegiate,20,Accepted,2011,iGEM
2251,Harvard,North America,United States,Manufacturing,Collegiate,8,Accepted,2017,undergrad
2895,Harvard,North America,United States,New Application,Collegiate,9,Accepted,2018,undergrad
3281,Harvard,North America,United States,New Application,Collegiate,5,Accepted,2019,undergrad
3677,Harvard,North America,United States,Therapeutics,Collegiate,13,Accepted,2020,undergrad
4066,Harvard,North America,United States,Foundational Advance,Collegiate,11,Withdrawn,2021,undergrad
4480,Harvard,North America,United States,Foundational Advance,Collegiate,8,Accepted,2022,undergrad
4999,Harvard,North America,United States,Foundational Advance,Collegiate,16,Accepted,2023,undergrad
1457,Harvard_BioDesign,North America,United States,Foundational Advance,Collegiate,9,Accepted,2014,undergrad
1850,Harvard_BioDesign,North America,United States,Foundational Advance,Collegiate,10,Accepted,2015,undergrad
2010,Harvard_BioDesign,North America,United States,Environment,Collegiate,13,Accepted,2016,undergrad
789,Harvey Mudd,North America,United States,Foundational Advance,Collegiate,7,Accepted,2012,iGEM
125,Hawaii,North America,United States,,Collegiate,6,Accepted,2008,iGEM
2574,Hawaii,North America,United States,New Application,Collegiate,10,Accepted,2018,overgrad
2304,HBUT-China,Asia,China,Environment,Collegiate,20,Accepted,2017,undergrad
2652,HBUT-China,Asia,China,Environment,Collegiate,22,Accepted,2018,undergrad
3126,HBUT-China,Asia,China,Environment,Collegiate,18,Accepted,2019,undergrad
4249,HBUT-China,Asia,China,Foundational Advance,Collegiate,24,Accepted,2022,undergrad
4687,HBUT-China,Asia,China,Foundational Advance,Collegiate,25,Accepted,2023,undergrad
2667,HebrewU,Asia,Israel,Environment,Collegiate,13,Accepted,2018,overgrad
150,Heidelberg,Europe,United States,,Collegiate,30,Accepted,2008,iGEM
203,Heidelberg,Europe,Germany,Foundational Advance,Collegiate,22,Accepted,2009,iGEM
337,Heidelberg,Europe,Germany,Health & Medicine,Collegiate,28,Accepted,2010,iGEM
1152,Heidelberg,Europe,Germany,Foundational Advance,Collegiate,22,Accepted,2013,undergrad
1362,Heidelberg,Europe,Germany,Foundational Advance,Collegiate,19,Accepted,2014,undergrad
1614,Heidelberg,Europe,Germany,Foundational Advance,Collegiate,19,Accepted,2015,undergrad
2398,Heidelberg,Europe,Germany,Foundational Advance,Collegiate,19,Accepted,2017,undergrad
3657,Heidelberg,Europe,Germany,Foundational Advance,Collegiate,17,Accepted,2020,overgrad
3963,Heidelberg,Europe,Germany,Therapeutics,Collegiate,14,Accepted,2021,overgrad
4344,Heidelberg,Europe,Germany,Therapeutics,Collegiate,26,Accepted,2022,undergrad
4757,Heidelberg,Europe,Germany,Bioremediation,Collegiate,25,Accepted,2023,overgrad
862,Heidelberg_LSL,Europe,Germany,,High_school,11,Accepted,2012,iGEM
1504,Hendrix_Arkansas,North America,United States,Health & Medicine,Collegiate,10,Accepted,2014,undergrad
686,Hewitt-Trussville,North America,United States,,High_school,9,Accepted,2012,iGEM
2346,HFLS_H2Z_Hangzhou,Asia,China,High School,High_school,15,Accepted,2017,high_school
2890,HFLS_ZhejiangUnited,Asia,China,High School,High_school,24,Accepted,2018,high_school
1693,HFUT-China,Asia,China,Software,Collegiate,18,Accepted,2015,undergrad
2134,HFUT-China,Asia,China,Software,Collegiate,22,Accepted,2016,undergrad
2466,HFUT-China,Asia,China,Software,Collegiate,24,Accepted,2017,undergrad
1451,HFUT_CHINA,Asia,China,Software,Collegiate,11,Accepted,2014,undergrad
609,HIT-Harbin,Asia,China,Food & Energy,Collegiate,14,Accepted,2011,iGEM
748,HIT-Harbin,Asia,China,Health & Medicine,Collegiate,21,Accepted,2012,iGEM
1014,HIT-Harbin,Asia,China,Foundational Advance,Collegiate,26,Accepted,2013,undergrad
1437,HIT-Harbin,Asia,China,Environment,Collegiate,29,Accepted,2014,undergrad
3978,HiZJU-China,Asia,China,Environment,Collegiate,16,Accepted,2021,undergrad
4177,HiZJU-China,Asia,China,Environment,Collegiate,16,Accepted,2022,undergrad
4761,HiZJU-China,Asia,China,Therapeutics,Collegiate,26,Accepted,2023,undergrad
4794,HK-Joint-School,Asia,Hong Kong,High School,High_school,64,Accepted,2023,high_school
4837,HK-SKHLPSS,Asia,Hong Kong,High School,High_school,19,Accepted,2023,high_school
3923,HKBU,Asia,Hong Kong,Therapeutics,Collegiate,13,Accepted,2021,overgrad
2746,HKBUER,Asia,China,,Collegiate,1,Withdrawn,2018,Unspecified
4946,HKGTC,Asia,Hong Kong,High School,High_school,22,Accepted,2023,high_school
4041,HKIS,Asia,Hong Kong,High School,High_school,16,Accepted,2021,high_school
2720,HKJS_S,Asia,Hong Kong,High School,High_school,24,Accepted,2018,high_school
4774,HKPOLYU,Asia,Hong Kong,Therapeutics,Collegiate,24,Accepted,2023,overgrad
4823,HKSSC,Asia,Hong Kong,High School,High_school,13,Accepted,2023,high_school
283,HKU-HKBU,Asia,Hong Kong,Manufacturing,Collegiate,25,Accepted,2009,iGEM
4696,HKU-HongKong,Asia,Hong Kong,Therapeutics,Collegiate,29,Accepted,2023,undergrad
366,HKU-Hong_Kong,Asia,Hong Kong,Manufacturing,Collegiate,18,Accepted,2010,iGEM
544,HKU-Hong_Kong,Asia,Hong Kong,New Application,Collegiate,19,Accepted,2011,iGEM
211,HKUST,Asia,Hong Kong,New Application,Collegiate,20,Accepted,2009,iGEM
330,HKUST,Asia,Hong Kong,Health & Medicine,Collegiate,22,Accepted,2010,iGEM
3581,HKUST,Asia,Hong Kong,Manufacturing,Collegiate,30,Accepted,2020,undergrad
4061,HKUST,Asia,Hong Kong,Food & Nutrition,Collegiate,22,Accepted,2021,undergrad
4225,HKUST,Asia,Hong Kong,Food & Nutrition,Collegiate,26,Accepted,2022,undergrad
4725,HKUST,Asia,Hong Kong,Food & Nutrition,Collegiate,32,Accepted,2023,overgrad
524,HKUST-Hong_Kong,Asia,Hong Kong,New Application,Collegiate,42,Accepted,2011,iGEM
733,HKUST-Hong_Kong,Asia,Hong Kong,Health & Medicine,Collegiate,36,Accepted,2012,iGEM
1682,HKUST-Rice,Asia,Hong Kong,Environment,Collegiate,46,Accepted,2015,undergrad
113,HKUSTers,Asia,Hong Kong,,Collegiate,15,Accepted,2008,iGEM
855,HKU_HongKong,Asia,Hong Kong,Environment,Collegiate,22,Accepted,2012,iGEM
4241,HKU_HongKong,Asia,Hong Kong,Foundational Advance,Collegiate,26,Accepted,2022,undergrad
3382,HK_CPU-WFN-WYY,Asia,Hong Kong,High School,High_school,24,Accepted,2020,high_school
3816,HK_CPU-WFN-WYY,Asia,Hong Kong,High School,High_school,35,Accepted,2021,high_school
4126,HK_CPU-WYY,Asia,Hong Kong,High School,High_school,28,Accepted,2022,high_school
2982,HK_GTC,Asia,Hong Kong,High School,High_school,14,Accepted,2019,high_school
3787,HK_GTC,Asia,Hong Kong,High School,High_school,17,Accepted,2021,high_school
3414,HK_HCY,Asia,Hong Kong,High School,High_school,30,Accepted,2020,high_school
2618,HK_HCY_LFC,Asia,Hong Kong,High School,High_school,45,Accepted,2018,high_school
2219,HK_SKHLPSS,Asia,Hong Kong,High School,High_school,20,Accepted,2017,high_school
3087,HK_SKHLPSS,Asia,Hong Kong,High School,High_school,24,Accepted,2019,high_school
3219,HK_SSC,Asia,Hong Kong,High School,High_school,17,Accepted,2019,high_school
3561,HK_SSC,Asia,Hong Kong,High School,High_school,18,Accepted,2020,high_school
3776,HK_SSC,Asia,Hong Kong,High School,High_school,17,Accepted,2021,high_school
4384,HK_SSC,Asia,Hong Kong,High School,High_school,17,Accepted,2022,high_school
4752,HNU-China,Asia,China,Agriculture,Collegiate,33,Accepted,2023,undergrad
1327,HNU_China,Asia,China,Environment,Collegiate,18,Accepted,2014,undergrad
2394,HNU_China,Asia,China,,Collegiate,1,Withdrawn,2017,Unspecified
4252,HNU_China,Asia,China,Environment,Collegiate,21,Accepted,2022,undergrad
496,HokkaidoU_Japan,Asia,Japan,Health & Medicine,Collegiate,8,Accepted,2010,iGEM
547,HokkaidoU_Japan,Asia,Japan,New Application,Collegiate,24,Accepted,2011,iGEM
759,HokkaidoU_Japan,Asia,Japan,Manufacturing,Collegiate,17,Accepted,2012,iGEM
1084,HokkaidoU_Japan,Asia,Japan,Foundational Advance,Collegiate,18,Accepted,2013,undergrad
1524,HokkaidoU_Japan,Asia,Japan,Foundational Advance,Collegiate,24,Accepted,2014,overgrad
1714,HokkaidoU_Japan,Asia,Japan,Health & Medicine,Collegiate,14,Accepted,2015,undergrad
2015,HokkaidoU_Japan,Asia,Japan,Foundational Advance,Collegiate,17,Accepted,2016,overgrad
2414,HokkaidoU_Japan,Asia,Japan,Environment,Collegiate,18,Accepted,2017,undergrad
4867,HongKong-CUHK,Asia,Hong Kong,Bioremediation,Collegiate,13,Accepted,2023,undergrad
4813,HongKong-JSS,Asia,Hong Kong,High School,High_school,55,Accepted,2023,high_school
4670,HongKong-PuiChing,Asia,Hong Kong,High School,High_school,22,Accepted,2023,high_school
361,Hong_Kong-CUHK,Asia,Hong Kong,New Application,Collegiate,15,Accepted,2010,iGEM
559,Hong_Kong-CUHK,Asia,Hong Kong,Foundational Advance,Collegiate,31,Accepted,2011,iGEM
786,Hong_Kong-CUHK,Asia,Hong Kong,Foundational Advance,Collegiate,19,Accepted,2012,iGEM
1314,Hong_Kong-CUHK,Asia,Hong Kong,New Application,Collegiate,25,Accepted,2014,undergrad
1648,Hong_Kong-CUHK,Asia,Hong Kong,New Application,Collegiate,24,Accepted,2015,undergrad
2254,Hong_Kong-CUHK,Asia,Hong Kong,Diagnostics,Collegiate,19,Accepted,2017,undergrad
2582,Hong_Kong-CUHK,Asia,Hong Kong,Diagnostics,Collegiate,17,Accepted,2018,overgrad
3071,Hong_Kong-CUHK,Asia,Hong Kong,Food & Nutrition,Collegiate,17,Accepted,2019,undergrad
3511,Hong_Kong_CityU,Asia,Hong Kong,Environment,Collegiate,12,Accepted,2020,undergrad
1092,Hong_Kong_CUHK,Asia,Hong Kong,New Application,Collegiate,18,Accepted,2013,undergrad
1217,Hong_Kong_HKU,Asia,Hong Kong,Environment,Collegiate,17,Accepted,2013,undergrad
1428,Hong_Kong_HKU,Asia,Hong Kong,Environment,Collegiate,20,Accepted,2014,overgrad
1774,Hong_Kong_HKU,Asia,Hong Kong,New Application,Collegiate,17,Accepted,2015,undergrad
2054,Hong_Kong_HKU,Asia,Hong Kong,Diagnostics,Collegiate,23,Accepted,2016,undergrad
2202,Hong_Kong_HKU,Asia,Hong Kong,Diagnostics,Collegiate,20,Accepted,2017,undergrad
2592,Hong_Kong_HKU,Asia,Hong Kong,Foundational Advance,Collegiate,20,Accepted,2018,undergrad
3063,Hong_Kong_HKU,Asia,Hong Kong,Therapeutics,Collegiate,22,Accepted,2019,undergrad
3644,Hong_Kong_HKU,Asia,Hong Kong,Foundational Advance,Collegiate,28,Accepted,2020,undergrad
3988,Hong_Kong_HKU,Asia,Hong Kong,Environment,Collegiate,24,Accepted,2021,undergrad
1119,Hong_Kong_HKUST,Asia,Hong Kong,Health & Medicine,Collegiate,27,Accepted,2013,overgrad
1379,Hong_Kong_HKUST,Asia,Hong Kong,Health & Medicine,Collegiate,30,Accepted,2014,overgrad
1899,Hong_Kong_HKUST,Asia,Hong Kong,Information Processing,Collegiate,34,Accepted,2016,undergrad
2240,Hong_Kong_HKUST,Asia,Hong Kong,Foundational Advance,Collegiate,32,Accepted,2017,undergrad
2764,Hong_Kong_HKUST,Asia,Hong Kong,Environment,Collegiate,23,Accepted,2018,undergrad
3017,Hong_Kong_HKUST,Asia,Hong Kong,Foundational Advance,Collegiate,24,Accepted,2019,undergrad
2578,Hong_Kong_JSS,Asia,Hong Kong,High School,High_school,47,Accepted,2018,high_school
3076,Hong_Kong_JSS,Asia,Hong Kong,High School,High_school,57,Accepted,2019,high_school
3746,Hong_Kong_JSS,Asia,Hong Kong,High School,High_school,40,Accepted,2021,high_school
3058,Hong_Kong_LFC_PC,Asia,Hong Kong,High School,High_school,36,Accepted,2019,high_school
1889,Hong_Kong_UCCKE,Asia,Hong Kong,High School,High_school,13,Accepted,2016,high_school
2197,Hong_Kong_UCCKE,Asia,Hong Kong,High School,High_school,19,Accepted,2017,high_school
3077,Hong_Kong_UCCKE,Asia,Hong Kong,High School,High_school,13,Accepted,2019,high_school
3718,Hong_Kong_UCCKE,Asia,Hong Kong,High School,High_school,12,Accepted,2021,high_school
3973,Hopkins,North America,United States,Environment,Collegiate,32,Accepted,2021,undergrad
4452,Hopkins,North America,United States,Food & Nutrition,Collegiate,18,Accepted,2022,undergrad
4676,Hopkins,North America,United States,Biomanufacturing,Collegiate,27,Accepted,2023,undergrad
2977,HQU-China,Asia,China,,Collegiate,1,Withdrawn,2019,Unspecified
4664,HS-China,Asia,China,High School,Commercial,31,Accepted,2023,high_school
4698,HS-Shanghai,Asia,China,High School,Commercial,33,Accepted,2023,high_school
1286,HSAAHNU_Anhui,Asia,China,,High_school,9,Accepted,2014,iGEM
4677,HSASNU,Asia,China,High School,High_school,13,Accepted,2023,high_school
2639,HSHL,Europe,Germany,Food & Nutrition,Collegiate,21,Accepted,2018,overgrad
1961,HSiTAIWAN,Asia,Taiwan,High School,High_school,28,Accepted,2016,high_school
2527,HSL_WEST_VIRGINIA,North America,United States,,Community_lab,1,Withdrawn,2017,collegiate
1613,HSNU-TAIPEI,Asia,Taiwan,High School,High_school,76,Accepted,2015,high_school
573,HSU,Asia,Unspecified,,Collegiate,0,Withdrawn,2011,iGEM
4183,HS_China,Asia,China,High School,Commercial,22,Accepted,2022,high_school
1273,HTHS_Trussville_AL,North America,United States,Environment(P),High_school,8,Accepted,2014,iGEM
684,HU-Micro,Europe,Germany,,Collegiate,0,Pending,2011,iGEM
4666,HUBU-China,Asia,China,Climate Crisis,Collegiate,34,Accepted,2023,overgrad
4912,HUBU-HUBEI-CHINA,Asia,China,Biomanufacturing,Collegiate,20,Accepted,2023,undergrad
4927,HUBU-SKY-China,Asia,China,Environment,Collegiate,17,Accepted,2023,undergrad
2800,HUBU-Wuhan,Asia,China,Energy,Collegiate,14,Accepted,2018,undergrad
3241,HUBU-WUHAN,Asia,China,Energy,Collegiate,24,Accepted,2019,undergrad
4832,HUBU-WUHAN-CHINA,Asia,China,Agriculture,Collegiate,20,Accepted,2023,undergrad
2984,Humboldt_Berlin,Europe,Germany,Environment,Collegiate,17,Accepted,2019,overgrad
3861,Humboldt_Berlin,Europe,Germany,Therapeutics,Collegiate,16,Accepted,2021,overgrad
1293,HUNGENIOUS,Europe,Hungary,Health & Medicine(P),High_school,9,Accepted,2014,iGEM
661,Hunter-NYC,North America,United States,Environment,Collegiate,7,Accepted,2011,iGEM
580,HUST-China,Asia,China,Software Tools,Collegiate,20,Accepted,2011,iGEM
805,HUST-China,Asia,China,Food & Energy,Collegiate,24,Accepted,2012,iGEM
1037,HUST-China,Asia,China,Health & Medicine,Collegiate,22,Accepted,2013,undergrad
1393,HUST-China,Asia,China,Environment,Collegiate,27,Accepted,2014,undergrad
1592,HUST-China,Asia,China,Environment,Collegiate,22,Accepted,2015,undergrad
2036,HUST-China,Asia,China,Foundational Advance,Collegiate,23,Accepted,2016,undergrad
2336,HUST-China,Asia,China,Environment,Collegiate,25,Accepted,2017,undergrad
2533,HUST-China,Asia,China,Energy,Collegiate,33,Accepted,2018,undergrad
3196,HUST-China,Asia,China,Manufacturing,Collegiate,33,Accepted,2019,undergrad
3711,HUST-China,Asia,China,New Application,Collegiate,34,Accepted,2021,undergrad
4468,HUST-China,Asia,China,Environment,Collegiate,35,Accepted,2022,undergrad
4595,HUST-China,Asia,China,Climate Crisis,Collegiate,38,Accepted,2023,undergrad
1551,HUST-Innovators,Asia,China,New Application,Collegiate,13,Accepted,2014,undergrad
4900,HUST-UEVE-UPSaclay,Asia,China,Food & Nutrition,Collegiate,31,Accepted,2023,undergrad
3712,HUST2-China,Asia,China,Therapeutics,Collegiate,23,Accepted,2021,undergrad
4511,HUS_United,Asia,United States,High School,High_school,26,Disqualified,2022,high_school
1228,HZAU-China,Asia,China,Health & Medicine,Collegiate,19,Accepted,2013,undergrad
1368,HZAU-China,Asia,China,Information Processing,Collegiate,31,Accepted,2014,undergrad
